"country","variable","scenario","cluster","total_deaths_lci","total_deaths_uci","total_deaths","total_vials_lci","total_vials_uci","total_vials","total_cost_lci","total_cost_uci","total_cost","total_deaths_averted_lci","total_deaths_averted_uci","total_deaths_averted","U5_deaths_averted_lci","U5_deaths_averted_uci","U5_deaths_averted","total_YLL_lci","total_YLL_uci","total_YLL","total_YLL_averted_lci","total_YLL_averted_uci","total_YLL_averted","U5_YLL_averted_lci","U5_YLL_averted_uci","U5_YLL_averted","vaccinated_lci","vaccinated_uci","vaccinated","fully_vaccinated_lci","fully_vaccinated_uci","fully_vaccinated","RIG_lci","RIG_uci","RIG","gavi_2018","cost_per_death_averted_lci","cost_per_death_averted_uci","cost_per_death_averted","cost_per_YLL_averted_lci","cost_per_YLL_averted_uci","cost_per_YLL_averted","deaths_averted_per_100k_vaccinated_lci","deaths_averted_per_100k_vaccinated_uci","deaths_averted_per_100k_vaccinated"
"Angola","p_transmission","a5_1","west africa",2944.57340514116,4459.00227089862,3683.42817616458,139282.656559097,139282.656559097,139282.656559097,7428694.52473479,7428694.52473479,7428694.52473479,2620.72596142881,3968.59516482278,3278.31767245946,258.736088046243,391.807004279708,323.658063616303,67420.5876212019,102095.791428865,84337.8156895799,58736.7695695228,88945.7590660581,73474.9810436191,6916.75189498514,10474.1161640301,8652.30107294065,93662.6379301003,93662.6379301003,93662.6379301003,59224.6038481593,59224.6038481593,59224.6038481593,0,0,0,FALSE,1871.87007397025,2834.59416744385,2266.00813799769,83.5193785823747,126.474346123887,101.105089368103,2.79804842074237e-07,4.23711658407967e-07,3.50013382594033e-07
"Angola","p_prevent","a1","west africa",14091.7852951139,14793.3201352632,14428.2234507843,245827.686350232,271852.241047786,258547.525571243,10071574.114959,11012613.4249353,10531722.1692537,7579.62922465543,8281.16406480481,7944.72590913442,748.313117545157,817.573460991915,784.35797278414,273005.536569862,286518.166665877,279497.056611876,146874.314725159,160386.944821173,153895.42477916,17295.6940285495,18886.9206231994,18122.4891796419,86900.1674348529,94620.4320399451,90921.132710987,35332.9547742957,41631.3559395639,38352.6300746346,0,0,0,FALSE,1216.20270243932,1452.92244495455,1325.62435629716,62.7954733235209,74.9798454926779,68.4342772656612,8.01056289983501e-07,9.52951450986905e-07,8.73804106069432e-07
"Angola","p_prevent","a3_1","west africa",7266.41102976461,7361.3016246438,7310.56079787944,295993.763952616,295993.763952616,295993.763952616,14924064.1498339,14924064.1498339,14924064.1498339,15011.6477352749,15106.5383301541,15062.3885620392,1482.05309037183,1491.42134240305,1487.06257370373,150120.050120789,151931.073618325,150973.210208949,281461.407772711,283272.431270247,282419.271182086,33144.4636782891,33357.7270276399,33257.2602042215,206902.402886371,206902.402886371,206902.402886371,143019.390663261,143019.390663261,143019.390663261,0,0,0,FALSE,987.920847494495,994.165624787798,990.816568591653,52.6844920379706,53.0234829276685,52.8436465662138,7.25542455082998e-07,7.30128704133537e-07,7.27994859021111e-07
"Angola","p_prevent","a5_1","west africa",3675.11738747682,3700.40668016588,3687.28796665143,139282.656559097,139282.656559097,139282.656559097,7428694.52473479,7428694.52473479,7428694.52473479,3268.57538024133,3293.86467293039,3281.69409375578,322.696237536728,325.192970410033,323.991407144266,84151.398037447,84722.7970383143,84426.1827896512,73254.0342408285,73825.4332416958,73550.6484894916,8626.28271632872,8693.56978626816,8661.21155530907,93662.6379301003,93662.6379301003,93662.6379301003,59224.6038481593,59224.6038481593,59224.6038481593,0,0,0,FALSE,2255.31260764452,2272.7621855202,2263.67672077348,100.625139583186,101.41003975716,101.001074460902,3.48973235483784e-07,3.51673276102748e-07,3.50373870123632e-07
"Armenia","suspect_bite_incidence","a1","asia",790.033175891696,916.644467894567,850.31863957999,58429.7128738961,66966.5736258302,62530.6627913103,946086.929205475,1074637.86192736,1007354.73474644,1050.9276996071,1208.24619287039,1127.5701959175,103.754809094016,119.286372532294,111.32148335348,16416.7015655404,18989.6531765978,17660.9583663709,21878.6119800642,25104.7764693292,23422.0478244637,2550.98744525758,2927.14956724,2730.94792287889,16734.4682344613,18971.1728370987,17829.9124915146,12452.8065147949,14480.0135924763,13435.4189041405,0,0,0,FALSE,783.024961955717,1022.56117364603,893.385386021807,37.6855348766526,49.1181919084524,43.0088240915591,5.53960321078294e-07,7.22010509053553e-07,6.3240366235904e-07
"Armenia","suspect_bite_incidence","a3_1","asia",522.88204404868,599.945714258387,562.170524307895,43806.9170745971,48856.5531741528,46379.5998440615,762517.895524273,846505.464626144,805647.698292372,1321.28380083895,1507.90704620322,1416.65613373882,130.446222481636,148.870952558229,139.862035002874,11433.3520717879,13137.0190914046,12297.7977425334,26923.4546521061,30543.9805413121,28798.614213553,3139.20256289873,3561.34616583891,3357.84113574167,25099.0521750829,27684.6096552931,26420.4338415011,19696.8012259261,21741.3034097387,20734.0845884437,0,0,0,FALSE,505.679642153159,640.668919189544,568.696721176872,24.9645881777895,31.4411904253871,27.9752245131721,4.77262933193038e-07,6.00782466080611e-07,5.36197150371371e-07
"Armenia","suspect_bite_incidence","a5_1","asia",381.320905685407,483.64402751439,427.922986156709,32993.391704534,39125.429229625,35837.2144888711,635513.968066307,731074.544150058,680630.502231465,617.936265376712,927.176728844815,756.481994231313,61.0069172887912,91.5372623004161,74.6851043357923,8861.41314876676,11066.7695023702,9894.39221030484,14133.0862076802,20424.1592322398,16968.1962428542,1647.8799254444,2381.40215790931,1978.44614748091,15355.9310325989,19640.3178767859,17275.2809149542,11895.4765703597,15276.7413956731,13417.038738625,0,0,0,FALSE,685.429161771677,1183.09053071092,899.731265809012,31.1157958004528,51.7278769411864,40.1121305111083,3.14626407399999e-07,6.03790631044465e-07,4.37898519830418e-07
"Armenia","non_suspect_bite_incidence","a1","asia",820.186450501231,908.609698689106,864.537513699542,60356.8796739967,65944.1800467648,63238.632465578,974546.227572329,1059204.07332413,1018423.22935887,1096.91433313943,1185.33758132731,1140.986518129,108.294925778358,117.024676872212,112.646034938064,17026.7979358071,18869.8967145105,17956.8404270296,22786.1385006391,24629.2372793425,23699.19478812,2656.80260219415,2871.70297380484,2763.26251511274,17250.489635905,18762.1873750844,18025.4890487021,12823.0110935773,14308.0411150545,13593.8271840869,0,0,0,FALSE,822.167661706177,965.621508739545,892.581299758817,39.5686726519021,46.4845797937383,42.9729042891104,5.84640964942126e-07,6.87132717010048e-07,6.32985055243842e-07
"Armenia","non_suspect_bite_incidence","a3_1","asia",570.03829432938,570.044962567946,570.0416164511,45399.001023285,48407.6172350205,46924.766699555,792614.863006777,835628.752787537,814428.5846687,1435.47906926059,1435.48573749916,1435.48241537744,141.720364631431,141.721022965795,141.720694983095,12471.5374147724,12471.6732366198,12471.6050813241,29184.3619785298,29184.4978003773,29184.4301338256,3402.81828997745,3402.83412644038,3402.82623670204,25643.8894492283,27725.344634004,26699.4620627233,20118.1443171151,21763.1832202866,20952.3962515418,0,0,0,FALSE,552.15795065135,582.125348033088,567.355319678059,27.1587631361103,28.6327572760469,27.9062699163261,5.1774976585865e-07,5.59776916969339e-07,5.37644695614149e-07
"Armenia","non_suspect_bite_incidence","a5_1","asia",431.213562294047,431.217117213787,431.215333357869,34535.7257546608,37544.3419663963,36061.4914309308,663073.287664946,706087.177445706,684887.009326868,759.836463834046,759.840018753786,759.838247689964,75.0162806416156,75.0166316077373,75.0164567561383,9975.80921203376,9975.88915954223,9975.84904194563,17058.689648535,17058.7695960434,17058.7297661316,1988.99743574274,1989.00675740769,1989.00211334685,16284.417079,18365.8722637757,17339.989692495,12630.5664209324,14275.6053241039,13464.8183553592,0,0,0,FALSE,872.648546140611,929.262033415548,901.358955552764,38.8699363064694,41.3916421479856,40.1487694990423,4.13721958271879e-07,4.66605599124366e-07,4.38199941963537e-07
"Armenia","p_rabid","a1","asia",792.101679569138,937.658697194803,863.712917141989,60719.6875880169,65502.2627200609,63189.4177634895,982823.731259906,1051738.54156214,1018261.99972733,1058.03916688487,1225.59525106977,1141.91505952967,104.456902044901,120.999190856628,112.73770693015,16438.3600844547,19470.9735773943,17939.6402389034,21983.4645295479,25449.5960384775,23718.5539780714,2563.21297115383,2967.35460367365,2765.51974471037,17408.6588930651,18623.8145809796,18025.6581640273,12889.7414610683,14297.2967664217,13569.0507177174,0,0,0,FALSE,801.915420610548,994.044998030382,891.71431029794,38.618441321189,47.8422561716102,42.9310319958267,5.68110878834373e-07,7.04014742662342e-07,6.3349423867835e-07
"Armenia","p_rabid","a3_1","asia",525.910038381564,610.697395088019,568.75728152852,46898.5193657351,46898.5193657351,46898.5193657351,814053.329121127,814053.329121127,814053.329121127,1324.34856381105,1537.86506046502,1432.24820682587,130.748796956746,151.828613729146,141.401391675204,11506.0747043336,13361.0903911268,12443.5058783929,26924.9959329321,31265.9458333393,29118.6762574153,3139.38227210699,3645.52538148345,3395.15951116422,26681.3033328551,26681.3033328551,26681.3033328551,20938.0448413919,20938.0448413919,20938.0448413919,0,0,0,FALSE,529.339894668634,614.682079450856,568.374479536072,26.0364210141083,30.2341114980617,27.9563989078597,4.96358272791066e-07,5.7638303544614e-07,5.36798442324298e-07
"Armenia","p_rabid","a5_1","asia",397.831202634137,461.970136455909,430.243782388964,36035.2440971109,36035.2440971109,36035.2440971109,684511.753779296,684511.753779296,684511.753779296,701.012208540609,814.032051783981,758.126296840595,69.2087456605222,80.3668417540363,74.8474411962467,9203.53142023727,10687.3390841395,9953.37292721754,15738.0572545892,18275.4064351325,17020.2956560451,1835.01524254759,2130.86334798034,1984.52079924934,17321.8309626268,17321.8309626268,17321.8309626268,13450.4669452092,13450.4669452092,13450.4669452092,0,0,0,FALSE,840.890419829493,976.461958065375,902.899367337501,37.4553505121176,43.4940439411409,40.2173832706705,4.04698677670448e-07,4.69945731222248e-07,4.37670993601261e-07
"Armenia","p_transmission","a1","asia",689.44456667887,1050.10402882649,859.485411182846,60784.3287330596,65916.4228286956,63239.1055303566,983291.834014512,1055956.58113393,1018604.72327311,914.346086949976,1383.6121994023,1136.84319212506,90.2705331040591,136.599710582191,112.236977303829,14322.5241510814,21828.1423772706,17852.1124619887,18992.5301756607,28734.0524082892,23612.9277372973,2214.47805171249,3350.31340250059,2753.20400848588,17414.1211365461,18683.3862199796,18029.766481965,12902.6130046308,14286.1320832536,13589.7862832133,0,0,0,FALSE,710.670110049099,1154.87625113192,895.994038869218,34.2204371330113,55.5985206482469,43.1375869441293,4.8938991903523e-07,7.94534612773875e-07,6.30536836548733e-07
"Armenia","p_transmission","a3_1","asia",455.223814575095,689.351082519468,569.449725756615,46898.5193657351,46898.5193657351,46898.5193657351,814053.329121127,814053.329121127,814053.329121127,1146.35035037893,1735.93126738635,1433.99187903958,113.175589341579,171.383071656918,141.573538986312,9959.57518352067,15081.9079674218,12458.6554387719,23306.1592361117,35292.7798303831,29154.1264159514,2717.43562446599,4115.04341946297,3399.29290451843,26681.3033328551,26681.3033328551,26681.3033328551,20938.0448413919,20938.0448413919,20938.0448413919,0,0,0,FALSE,468.943295402924,710.126122308108,567.683360707973,23.0657186266841,34.9286779032983,27.9224051342429,4.29645559693226e-07,6.5061711781101e-07,5.37451960704548e-07
"Armenia","p_transmission","a5_1","asia",344.360107238099,521.468708157396,430.767587884986,36035.2440971109,36035.2440971109,36035.2440971109,684511.753779296,684511.753779296,684511.753779296,606.793114667179,918.873657261033,759.049267930546,59.9067888260952,90.7175259785062,74.9385632489559,7966.5176544924,12063.7946672776,9965.49077703633,13622.7938133702,20629.1503085984,17041.0167953814,1588.38120164595,2405.30356731577,1986.93682849043,17321.8309626268,17321.8309626268,17321.8309626268,13450.4669452092,13450.4669452092,13450.4669452092,0,0,0,FALSE,744.946542291439,1128.08095087688,901.801480746477,33.1817715969613,50.2475309512118,40.1684806721636,3.50305412849475e-07,5.30471437600087e-07,4.3820383051206e-07
"Armenia","p_prevent","a1","asia",821.133288309415,907.401649201834,863.754365755118,60492.8011457583,65539.7226401403,63160.1334205075,979940.22123034,1054232.83831002,1018128.97917462,1098.12238262671,1184.39074351912,1141.76966607342,108.414192730761,116.931198532962,112.723352688368,17051.6051121081,18852.393499336,17940.4006090428,22803.6417158137,24604.4301030415,23715.6346061068,2658.84343011333,2868.81052361862,2765.17935377348,17359.1575281003,18674.9405651255,18024.8598993733,12847.4459845154,14221.1769277996,13555.2068108805,0,0,0,FALSE,827.379162318248,960.032192211856,891.711357752216,39.8277959345705,46.2308981805719,42.9307077834828,5.88019211518881e-07,6.82285843424074e-07,6.33441631417686e-07
"Armenia","p_prevent","a3_1","asia",566.188287911082,574.384755167461,570.047619629822,46898.5193657351,46898.5193657351,46898.5193657351,814053.329121127,814053.329121127,814053.329121127,1431.13927666108,1439.33574391746,1435.47641219872,141.2919104639,142.101122073555,141.720102308011,12392.9255186466,12560.4972773679,12471.7286822782,29095.5379377817,29263.1096965031,29184.3065328714,3392.461645187,3412.00006257232,3402.81182516247,26681.3033328551,26681.3033328551,26681.3033328551,20938.0448413919,20938.0448413919,20938.0448413919,0,0,0,FALSE,565.575705710961,568.814889226124,567.096277029201,27.8184149792667,27.9786313235352,27.8935299766067,5.36382821636299e-07,5.39454810719488e-07,5.38008355248181e-07
"Armenia","p_prevent","a5_1","asia",429.134424825212,433.598445084594,431.218742934469,36035.2440971109,36035.2440971109,36035.2440971109,684511.753779296,684511.753779296,684511.753779296,757.45513596324,761.919156222621,759.834838113364,74.7811795792702,75.221898355621,75.0161201392908,9929.00453914686,10029.5648816683,9975.92609585074,17005.0139264089,17105.5742689303,17058.6527122265,1982.73899058253,1994.46405666518,1988.99312906829,17321.8309626268,17321.8309626268,17321.8309626268,13450.4669452092,13450.4669452092,13450.4669452092,0,0,0,FALSE,898.404703686557,903.699402485161,900.869135559653,40.016882392695,40.2535250333576,40.126952891695,4.37283528281455e-07,4.39860634748441e-07,4.38657345030539e-07
"Azerbaijan","suspect_bite_incidence","a1","asia",2854.77504325624,3315.30766880508,3073.43227400891,243637.699067182,276076.178330983,259566.715630928,4720037.54414672,5312990.78590244,5006252.49816547,3802.74802870703,4366.54854194232,4075.44417129869,375.43343457276,431.095698151601,402.355872934458,58219.8723617917,67333.5523476947,62621.400803685,77552.4400970622,89084.517828107,83046.8062605104,9135.39560937409,10493.8324572579,9782.61197629998,69869.9547336141,78302.8709908624,74012.6242926039,51983.5381594109,59789.059228085,55770.73352286,0,0,0,FALSE,1080.9538698148,1397.14510290836,1228.39432654286,52.9838142386791,68.5083638793682,60.282300109908,4.85646053661403e-07,6.24953681248285e-07,5.50641760139013e-07
"Azerbaijan","suspect_bite_incidence","a3_1","asia",1441.4839212397,1640.91141842821,1544.0959847774,176158.633102733,190550.421656776,183535.30055309,3658757.05668055,3956864.89643325,3810690.96437997,5243.9299264234,5970.70973295191,5608.40608524268,517.716821644218,589.469521766161,553.700414323099,30493.5484123826,35069.7382099078,32834.1077215882,105442.811521913,119865.522390801,112885.888199521,12420.7800065576,14119.7229332019,13297.5473902241,124000.766009213,134069.295402743,129050.193715003,98438.5437453779,106485.912520152,102463.614165633,0,0,0,FALSE,612.784278640802,754.560978493474,679.460600117204,30.5238485905212,37.5261702464271,33.7570180397105,3.91135786211951e-07,4.81505874932119e-07,4.34591062887392e-07
"Azerbaijan","suspect_bite_incidence","a5_1","asia",593.600660256653,951.342685531353,740.08528136002,104713.152275495,126033.225438724,113996.282874978,2310682.09835916,2790113.44070255,2515572.42165342,1178.22214933101,2333.96380326677,1653.64916764103,116.322192497051,230.424955904028,163.259616966247,14440.8017632489,22600.0563309665,17749.9498550409,28156.0850481018,54067.0041103469,38762.7737536324,3316.68449637005,6368.89659878523,4566.11388001328,67677.4282060083,83688.6987104008,74264.2238446746,53410.2895304385,66172.2546985637,58635.9130672757,0,0,0,FALSE,990.024821775286,2368.07077704892,1521.2249798075,42.7373799673312,99.0945096214874,64.8966051202073,1.4078629103891e-07,3.44865912481522e-07,2.22671036204415e-07
"Azerbaijan","non_suspect_bite_incidence","a1","asia",2837.17954536089,3142.95960044809,2990.43626370418,239178.131208856,267493.86508698,253662.979341491,4623501.35368958,5140524.78049513,4890983.60838418,3794.13701356291,4099.91706865011,3946.66035030682,374.583295945034,404.772005646178,389.641448558351,57778.4950845421,64031.9081788372,60931.9107877654,77316.8282010441,83570.2412953391,80416.8255921158,9107.64138426259,9844.27072118257,9472.80981120085,68320.5795646,75968.4897796432,72304.0386654813,51070.728225935,58058.5561440383,54527.451005264,0,0,0,FALSE,1127.70606728684,1354.86008072963,1239.27147873365,55.3247338050637,66.4864933042574,60.8204013571968,4.99435624502779e-07,6.00099866654887e-07,5.45842310215375e-07
"Azerbaijan","non_suspect_bite_incidence","a3_1","asia",1498.43267945617,1498.45803380876,1498.44531101466,169506.482158986,190916.874465758,180364.378081279,3529151.8693608,3957413.16774923,3746336.89515676,5438.63858020223,5438.66393455482,5438.65130299634,536.939798837919,536.942301993953,536.94105491964,31869.6739050018,31870.1842515213,31869.9281600409,109478.55212836,109479.062474879,109478.80821984,12896.1755836737,12896.2357006391,12896.2057503194,118853.902808243,134592.86271345,126835.63364845,94362.1732744861,106877.198683182,100708.94363747,0,0,0,FALSE,648.900522596765,727.647757686093,688.835648112386,32.2358612649846,36.1478398354163,34.2197449540542,4.04080756628318e-07,4.57592372320284e-07,4.2879521681349e-07
"Azerbaijan","non_suspect_bite_incidence","a5_1","asia",724.264260343807,724.271826319608,724.268029718927,102436.605663993,123846.997970765,113294.501586286,2280835.25007317,2709096.5484616,2498020.27586912,1626.75818701942,1626.76575299522,1626.7619836201,160.604754446409,160.605501411567,160.605129272935,17359.05917945,17359.236396333,17359.1474690411,38092.0313257186,38092.2085426016,38092.1202530105,4487.10285955647,4487.12373506127,4487.11333486829,66047.109501362,81786.0694065696,74028.8403415689,52116.7386289816,64631.7640376772,58463.5089919652,0,0,0,FALSE,1402.06741251693,1665.33451011872,1535.57822288801,59.8766870532678,71.1197710958643,65.5783993980146,1.98904067504771e-07,2.4630385270103e-07,2.19747057513562e-07
"Azerbaijan","p_rabid","a1","asia",2739.94206567492,3243.35289610321,2987.58693140259,243362.23209509,262461.571990783,253266.628780101,4710104.48735434,5048439.68406877,4885917.49016915,3659.48223812155,4239.49653448623,3949.86922724999,361.289250574701,418.552250316373,389.958250955671,55789.8168067223,66073.5847604727,60873.5853654777,74589.984058512,86362.1305357782,80482.4770159843,8786.42905392253,10173.1451276751,9480.5433103481,69818.1856680625,74644.5246427946,72247.8224951342,51691.075980862,57265.6627769945,54385.4918949162,0,0,0,FALSE,1111.00562272901,1379.55026300666,1236.98208954904,54.539002895523,67.6825414000429,60.7078418970477,4.90254610855077e-07,6.07219522237677e-07,5.46711179775142e-07
"Azerbaijan","p_rabid","a3_1","asia",1382.43962372418,1605.31438031005,1495.06922788201,180177.59263756,180177.59263756,180177.59263756,3742600.71996195,3742600.71996195,3742600.71996195,5017.5954699493,5826.55122531106,5426.39776906267,495.371527737084,575.237202601726,535.731301789629,29402.6378553707,34142.8945389396,31798.1234005856,101003.05048932,117287.145034074,109232.147381172,11897.7922914958,13815.9994506851,12867.1499999168,126698.3260939,126698.3260939,126698.3260939,100599.761865336,100599.761865336,100599.761865336,0,0,0,FALSE,642.335504355262,745.895268436173,689.702612900867,31.9097264996489,37.0543335258742,34.262813738358,3.96026974044676e-07,4.59875943506374e-07,4.28292775157975e-07
"Azerbaijan","p_rabid","a5_1","asia",668.196385632295,775.923478041321,722.636214712495,113107.716142567,113107.716142567,113107.716142567,2494284.10067432,2494284.10067432,2494284.10067432,1500.81942897511,1742.78722654713,1623.09681332209,148.171214248249,172.05993908952,160.243278457975,16015.2300816822,18597.218099292,17320.036373874,35143.0601139095,40808.9574780831,38006.29693706,4139.72476768968,4807.14688669786,4477.00366014065,73891.5327870197,73891.5327870197,73891.5327870197,58354.3272198317,58354.3272198317,58354.3272198317,0,0,0,FALSE,1431.20402920102,1661.94816812682,1536.74388379158,61.1209953602442,70.9751539162947,65.6281801093372,2.03111151219583e-07,2.35857500962989e-07,2.19659378023786e-07
"Azerbaijan","p_transmission","a1","asia",2384.40932476723,3632.39893018212,2972.95407192276,243644.907172427,264065.781938551,253471.924460299,4715917.48863248,5070797.01736908,4888004.2759265,3162.6998319454,4786.06336891572,3932.33560532633,312.243475367384,472.513086618008,388.227211231343,48599.7444233848,74047.6541448676,60576.378737789,64445.1762621218,97504.5246488092,80124.2665789909,7591.40756285023,11485.6786615097,9438.34742264622,69800.2383279336,74860.7154092281,72266.0218308078,51717.1225258519,57273.611813453,54469.9403993417,0,0,0,FALSE,985.343720950537,1603.31276656438,1243.02825763542,48.366139988049,78.6838877861753,61.0052919624249,4.22477906423471e-07,6.85680089863012e-07,5.44147236239581e-07
"Azerbaijan","p_transmission","a3_1","asia",1196.62745380881,1812.06827262842,1496.88944307045,180177.59263756,180177.59263756,180177.59263756,3742600.71996195,3742600.71996195,3742600.71996195,4343.20878872189,6576.97005877096,5433.00406727,428.791437220433,649.323710013505,536.38352097614,25450.6694191189,38540.2728946369,31836.8368880563,87427.8006675803,132392.904710349,109365.130654876,10298.6771964394,15595.4030445655,12882.8149462833,126698.3260939,126698.3260939,126698.3260939,100599.761865336,100599.761865336,100599.761865336,0,0,0,FALSE,569.046336917844,861.713286655814,688.863964322883,28.268891963282,42.807901964641,34.2211516371933,3.42799224158888e-07,5.19104731809681e-07,4.28814194691366e-07
"Azerbaijan","p_transmission","a5_1","asia",578.386048602104,875.857133809342,723.515999987954,113107.716142567,113107.716142567,113107.716142567,2494284.10067432,2494284.10067432,2494284.10067432,1299.10276262009,1967.24596790281,1625.07283170681,128.256357863198,194.220049502014,160.438364580787,13862.6705346708,20992.4128986911,17341.1229274052,30419.6798077555,46064.864277677,38052.5672153955,3583.32773290601,5426.27360714915,4482.45413077731,73891.5327870197,73891.5327870197,73891.5327870197,58354.3272198317,58354.3272198317,58354.3272198317,0,0,0,FALSE,1267.90657669176,1920.00523164445,1534.87526959305,54.1472147977879,81.9957381681054,65.5483790766468,1.75812128077589e-07,2.6623428878828e-07,2.19926799514474e-07
"Azerbaijan","p_prevent","a1","asia",2840.65763042141,3138.56064349754,2987.73376290289,242539.529803479,262689.540876496,253156.172662465,4700771.46988075,5062382.06806445,4885171.5278478,3798.53597051345,4096.43898358959,3949.3628511081,375.017591224135,404.428625172334,389.908258020904,57847.2132074244,63962.9104533531,60876.2372323031,77385.8259265282,83501.5231724569,80472.4991475782,9115.76906557933,9836.17597603622,9479.36795371052,69596.5094155489,74829.5932794441,72246.5822070491,51508.656577233,56996.212041808,54331.5041241835,0,0,0,FALSE,1147.52629996739,1332.71926535953,1236.95181020836,56.2956373882208,65.4174328108972,60.7060993456771,5.07624831840015e-07,5.88598338909563e-07,5.46650475421765e-07
"Azerbaijan","p_prevent","a3_1","asia",1484.07265691068,1514.59566738452,1498.46691832709,180177.59263756,180177.59263756,180177.59263756,3742600.71996195,3742600.71996195,3742600.71996195,5422.50094662647,5453.02395710031,5438.62969568391,535.346580682656,538.36002216476,536.938921697176,31579.8745643891,32195.8589523422,31870.3663750451,109152.877427539,109768.861815492,109478.370004836,12857.8122874545,12930.3730098007,12896.1541301845,126698.3260939,126698.3260939,126698.3260939,100599.761865336,100599.761865336,100599.761865336,0,0,0,FALSE,686.334912409244,690.1982603231,688.151414855856,34.095285840285,34.2876963774635,34.1857548646059,4.27985208155606e-07,4.30394317369189e-07,4.29258212271341e-07
"Azerbaijan","p_prevent","a5_1","asia",719.873199007363,729.251108915608,724.275011689365,113107.716142567,113107.716142567,113107.716142567,2494284.10067432,2494284.10067432,2494284.10067432,1621.77890442342,1631.15681433167,1626.75500164967,160.113165429043,161.039017181351,160.604439964803,17256.11102625,17476.1189632918,17359.3117897536,37975.1487587598,38195.1566958016,38091.955932298,4473.33451793278,4499.25065338337,4487.09397848552,73891.5327870197,73891.5327870197,73891.5327870197,58354.3272198317,58354.3272198317,58354.3272198317,0,0,0,FALSE,1529.15040341863,1537.99269053946,1533.28810923889,65.3036750324026,65.6820100039493,65.4805992400991,2.19481020795432e-07,2.20750166197419e-07,2.20154453466072e-07
"Bangladesh","suspect_bite_incidence","a1","asia",2694.90233764026,3132.2547056258,2903.01231449826,14442058.0102133,15554134.5923196,14991977.2187344,136753517.956738,147206162.622004,141929779.370799,3592.86441081205,4123.83783859447,3849.41514812924,354.712280572541,407.13362854363,380.040733503437,55878.4305943692,64663.6461969341,60109.6674507662,74384.4133031804,85479.2752701042,79714.8326329618,8634.07961106115,9921.90211637166,9252.80150197783,7427273.48015391,7975645.51693447,7708873.61436826,5503809.02251007,6108201.94011932,5808734.11946203,0,0,0,TRUE,33161.7108405378,40971.8112876775,36870.4787374713,1599.84414379525,1978.99205068691,1780.46888744406,4.50479450620444e-09,5.55229028473718e-09,4.99348587185872e-09
