"dogpop2018","dogpop2019","dogpop2020","dogpop2021","dogpop2022","dogpop2023","dogpop2024","dogpop2025","dogpop2026","dogpop2027","dogpop2028","dogpop2029","dogpop2030","dogpop2031","dogpop2032","dogpop2033","dogpop2034","dogpop2035","dogpop2036","dogpop2037","dogpop2038","dogpop2039","dogpop2040","dogpop2041","dogpop2042","dogpop2043","dogpop2044","dogpop2045","dogpop2046","dogpop2047","dogpop2048","dogpop2049","dogpop2050","dogpop2051","dogpop2052","dogpop2053","dogpop2054","dogpop2055","dogpop2056","dogpop2057","dogpop2058","dogpop2059","dogpop2060","dogpop2061","dogpop2062","dogpop2063","dogpop2064","dogpop2065","dogpop2066","dogpop2067","dogpop2068","dogpop2069","dogpop2070","country"
7138069.38468438,7144776.61530911,7147571.99986428,7146088.1537424,7142146.76921192,7136443.69241171,7130151.53870111,7124126.00036938,7118478.15433721,7112862.7698428,7107159.23150413,7101139.53932612,7094634.46254319,7087611.69346371,7080141.38593234,7072258.61687139,7064039.38627923,7055509.84800144,7046644.00203859,7037358.92531555,7027558.77168052,7017117.84882853,7005923.23368508,6993907.0800978,6980995.38806826,6967038.77298432,6951866.00408042,6935335.69674423,6917391.0817462,6897986.46677962,6877012.77492377,6854352.16002734,6829931.85286112,6803733.39188706,6775807.70018098,6746236.77774111,6715145.54764168,6682660.47141844,6648869.08753103,6613873.08828496,6577838.3198305,6540957.85908656,6503417.85989529,6465367.09148426,6426954.01538873,6388377.55468133,6349849.55551134,6311570.78710522,6273695.0956135,6236373.40410983,6199800.63566696,6164178.32874207,6129683.25256213,"Spain"
1708861.24996103,1714474.62386802,1719791.49665392,1724845.22979286,1729617.14412205,1734040.67983001,1738017.546999,1741480.53327034,1744408.75713455,1746831.99105633,1748801.13371506,1750391.30960388,1751656.92484322,1752608.17548264,1753229.40039001,1753517.90780826,1753464.96991896,1753059.41185181,1752303.68065869,1751192.14812024,1749693.73667743,1747766.11233249,1745377.38184241,1742524.77188171,1739212.27930182,1735427.58727487,1731157.97113102,1726401.63636554,1721157.60415768,1715448.22424807,1709314.7702453,1702815.15571087,1695998.81109301,1688889.79906868,1681503.53606482,1673867.10278904,1666009.1297485,1657954.6584409,1649725.38605972,1641341.94940923,1632822.61981026,1624185.9948572,1615448.30666093,1606623.25871206,1597720.96549175,1588756.51715334,1579738.88622045,1570676.6373747,1561577.60118215,1552445.44822064,1543273.40831327,1534051.61168406,1524772.79874573,"Sri Lanka"
595153.788320821,610938.960627692,626939.095098667,643138.172635487,659508.513178667,676020.66985641,692643.193409641,709348.05041641,726117.690541128,742946.695559385,759830.589546667,776773.259490051,793778.474589128,810837.754144821,827945.915507692,845104.489915077,862321.722491077,879599.026685539,896936.166923487,914325.251443282,931768.047057231,949263.729252923,966808.411043282,984400.678978462,1002029.93218462,1019685.80536287,1037356.40197703,1055027.94089108,1072691.11689354,1090336.8603479,1107950.91896821,1125521.16064328,1143033.92202462,1160479.42675077,1177845.66049805,1195117.78204308,1212276.47423795,1229305.12904697,1246195.26577108,1262936.4013239,1279527.24004308,1295965.54396636,1312247.19053169,1328368.99947692,1344321.19444062,1360095.76587364,1375683.17298954,1391076.70190154,1406271.05217272,1421258.56761641,1436041.2506199,1450617.0987959,1464983.99196964,"State of Palestine"
4375213.97442409,4480882.20555369,4589136.99845282,4699934.82392499,4813116.21544655,4928447.82279713,5045637.80010494,5164450.47840308,5284744.94114023,5406476.71054178,5529629.13379164,5654226.34693338,5780263.92326906,5907672.51119751,6036339.65151134,6166163.8463505,6297033.16349546,6428841.78378576,6561521.83118623,6695005.21886653,6829196.35123051,6963993.62502054,7099313.03837319,7235087.13684355,7371272.81282542,7507838.55244532,7644761.37903296,7782020.84545971,7919576.26826351,8057393.60402917,8195472.32576885,8333823.39482985,8472447.65439273,8611317.91188439,8750399.06991396,8889666.99243786,9029098.49199067,9168663.31946974,9308319.31584701,9448017.78744506,9587719.94795806,9727380.58182842,9866945.19851235,10006357.4103098,10145542.4903436,10284412.8532328,10422869.5306591,10560814.5028822,10698177.7859156,10834877.3804496,10970795.4520008,11105797.5132697,11239770.1564707,"Sudan"
75773.8155476771,76411.6851512501,77033.9546829965,77639.8241392329,78227.9601804871,78797.2961351812,79348.0986712095,79879.701118836,80390.5034706939,80881.8390662554,81352.5078999954,81802.2433040195,82230.7786104333,82637.9804852894,83023.9822625351,83387.983938487,83731.1855186703,84051.7203278236,84351.4550412082,84628.5229835628,84884.6574962015,85120.6585828077,85336.1262415397,85531.3271402919,85707.8612864312,85865.7286799576,86002.5293098209,86121.4631907546,86221.0636493393,86303.4640287306,86367.4643234035,86417.5978875639,86453.5980533174,86475.9981564529,86485.8648685483,86483.464857498,86469.7314609328,86443.9980091164,86405.8645002072,86356.9309415719,86297.5973350523,86227.1970109121,86147.196642571,86056.5295584511,85956.3957640775,85846.5285915558,85727.4613766748,85599.1941194346,85460.1268124683,85313.4594705097,85158.1254219808,84992.7913274092,84818.6571923201,"Suriname"
161944.988554512,164741.753022992,167521.291591879,170274.991311375,173001.571878132,175700.334944871,178374.190291926,181026.978829343,183653.695734943,186258.18191877,188840.786554465,191406.398072993,193958.391819545,196497.698923829,199025.134124339,201542.792462917,204052.419807766,206557.740677716,209057.707551847,211552.204038944,214038.669532312,216513.612295547,218974.937286805,221420.782246672,223849.983263013,226257.884687289,228639.13252368,230990.933383063,233309.67913782,235592.692790042,237839.275992447,240047.100920767,242214.305315586,244339.492482342,246419.287075845,248452.292401532,250435.016723001,252368.15838753,254247.992876291,256074.403798068,257847.041979223,259565.674637326,261230.068989953,262840.341428316,264395.793605135,265896.425520408,267341.538826857,268731.831871761,270066.95548148,271346.44409116,272571.228830509,273741.193308313,274855.057221225,"Swaziland"
1535801.77644659,1546636.54844165,1557182.85882465,1567403.32297068,1577296.0947254,1586896.55871324,1596263.48417996,1605437.64036673,1614438.10420149,1623247.64491062,1631817.33940471,1640083.34151363,1648006.72815052,1655583.65316055,1662851.50116865,1669868.42603582,1676712.73547432,1683457.3525797,1690121.66197228,1696721.50980996,1703302.58841207,1709914.7439452,1716599.20718907,1723369.82430109,1730236.2875914,1737209.52013972,1744299.67579479,1751505.21609469,1758833.37181049,1766269.21986145,1773761.52946528,1781243.99291275,1788662.14865151,1795996.61206123,1803244.92160281,1810383.07727013,1817392.61752002,1824258.46542556,1830970.00559942,1837525.69957968,1843934.47044552,1850210.93358531,1856369.24284879,1862409.39823598,1868340.01513368,1874186.17047137,1879984.63348921,1885759.55803949,1891521.86720195,1897267.86866793,1903009.10090193,1908748.94852019,1914489.41152323,"Sweden"
1314466.3726848,1324347.13893476,1333928.05912132,1343247.44092525,1352231.74590719,1360933.74328199,1369387.43303939,1377626.96901524,1385694.65888908,1393605.11804113,1401325.26955828,1408797.26730414,1415985.41898179,1422887.26305349,1429527.26105035,1435917.41296874,1442075.25726489,1448017.25547232,1453747.86912814,1459277.09822932,1464629.25046084,1469834.01812145,1474913.09351228,1479873.09201595,1484716.93670852,1489459.08912407,1494115.70310388,1498692.00941562,1503201.23882451,1507631.39133418,1511941.08234174,1516072.61955688,1519984.3106845,1523664.46342043,1527128.0008371,1530377.69216443,1533425.69124491,1536287.22884319,1538963.53572811,1541465.2272811,1543820.3034937,1546064.14897063,1548231.07139384,1550329.22460702,1552367.2239922,1554371.37723375,1556360.91509508,1558358.76064622,1560375.06773026,1562406.60557892,1564439.98958088,1566452.29666612,1568424.29607121,"Switzerland"
1947030.44785105,1969900.83776343,2015185.11278988,2085643.06645922,2179390.64479509,2286812.92179917,2394614.82082472,2492930.00280396,2578227.503751,2652266.36326543,2716982.81338548,2776374.9714794,2833427.31619951,2887984.91064787,2938766.30421962,2986473.87751884,3031950.7854308,3075867.35632158,3118580.63721445,3160215.21654284,3200911.12318701,3240710.95148319,3279651.43904636,3317896.78704259,3355551.03213808,3392489.7988711,3428502.77770662,3463438.11983604,3497285.07018949,3530111.03430401,3561939.75852204,3592810.7490904,3622760.21119489,3651791.87183991,3679908.39317147,3707145.44794617,3733545.63050019,3759142.696845,3783949.74473897,3807971.2465874,3831215.93422923,3853685.61792373,3875384.98304789,3896317.33066276,3916481.06348075,3935861.16699833,3954440.49699518,3972199.67304832,3989133.26437989,4005237.54398548,4020496.43250315,4034894.70245773,4048418.61717577,"Syrian Arab Republic"
791514.131001296,807574.273316391,823500.312413263,839266.088169628,854852.740962443,870245.756703929,885437.139609201,900426.020571208,915204.490715769,929785.847380791,944220.933328853,958578.929481346,972914.155029059,987241.471702593,1001566.87634061,1015929.39184978,1030370.99610074,1044920.54344763,1059586.46422887,1074359.3720883,1089218.23463523,1104131.93783718,1119068.58546533,1134018.18278855,1148958.74139843,1163831.16201538,1178562.43964699,1193093.21428155,1207396.80433254,1221463.82344381,1235271.67483198,1248806.45278421,1262055.64215894,1275007.68383237,1287659.88357264,1300020.93245027,1312108.82098126,1323939.88837819,1335515.17756953,1346842.42360804,1357946.65677685,1368861.51151888,1379613.32177784,1390211.03935637,1400654.83807587,1410950.62786431,1421102.0589713,1431109.56595037,1440974.3655514,1450692.45988195,1460250.81233622,1469631.95386245,1478818.93687313,"Tajikistan"
2559464.91297431,2638389.56215418,2718998.98306391,2801261.81660814,2885216.39538272,2970936.26599529,3058531.05533863,3148083.70908626,3239605.83530109,3333082.79396347,3428536.54510288,3525987.22957478,3625442.90372135,3726905.34340295,3830354.88421449,3935745.4404136,4043017.02257061,4152114.49238663,4263004.62827859,4375660.57577255,4490038.67469154,4606089.41751346,4723767.7147103,4843039.65168031,4963866.76588663,5086193.78908937,5209958.91268481,5335111.45968182,5461608.37629478,5589428.30888555,5718567.09934203,5849031.54791004,5980821.43802125,6113906.06028529,6248249.42104438,6383834.4113998,6520646.86778222,6658663.09761547,6797853.12784152,6938171.04597271,7079551.05854789,7221916.41374801,7365196.12047184,7509330.53579905,7654275.65304331,7799996.17156551,7946465.88659674,8093644.51642609,8241483.24655015,8389906.49461889,8538823.08536196,8688127.29011667,8837723.1691092,"Tanzania"
320777.076923077,321033.846153846,321236.153846154,321377.692307692,321457.230769231,321470,321411.538461538,321282.461538462,321074.769230769,320789.230769231,320422.615384615,319973.230769231,319438.461538462,318820.307692308,318119.384615385,317340.307692308,316487.076923077,315564.615384615,314575.846153846,313525.076923077,312419.230769231,311269.384615385,310084.307692308,308866,307619.692307692,306349.076923077,305060.769230769,303757.230769231,302441.384615385,301115.538461538,299779.076923077,298433.692307692,297077.076923077,295712.153846154,294336.153846154,292945.538461538,291537.846153846,290108,288654.769230769,287178,285678,284153.846153846,282604.307692308,281030.461538462,279432.615384615,277812.461538462,276171.076923077,274508.923076923,272829.538461538,271134.923076923,269428.461538462,267716.153846154,266002.307692308,"TFYR Macedonia"
7047608.49331466,7060137.03440611,7070803.51525858,7079692.18138976,7086759.94228698,7092182.9291474,7096143.8946418,7098778.52804409,7100178.91877144,7100356.17052568,7099249.7732252,7096743.18893502,7092740.35535385,7087242.18930111,7080248.2833015,7071665.63111844,7061375.35183403,7049287.80088288,7035372.11201124,7019633.88800445,7002074.75876369,6982710.61582556,6961559.99931606,6938643.48673771,6913983.38736303,6887605.88147984,6859546.62317665,6829850.84221145,6798577.82623994,6765802.85632329,6731614.15086331,6696112.55999604,6659403.9254299,6621575.24314083,6582732.5585749,6543035.50017975,6502660.91223432,6461770.56243159,6420469.07005406,6378850.96937068,6337048.28237771,6295195.47592319,6253410.31036799,6211782.53214631,6170375.29992918,6129233.63973695,6088381.08326802,6047844.42202317,6007656.45776382,5967856.81746262,5928482.47950279,5889567.97741574,5851134.90739223,"Thailand"
120105.045809087,122668.979506271,125303.120685293,128004.929540608,130764.246850038,133578.079271334,136443.614876929,139357.40678787,142318.910760111,145325.677695449,148373.897885568,151458.491719377,154574.833122492,157719.29380128,160890.966682329,164084.590739871,167296.719094951,170524.630527343,173764.968865435,177015.647840387,180275.216134745,183542.7666751,186816.394607294,190095.555687281,193378.345060903,196662.857874001,199945.193710919,203222.903473452,206494.989380851,209762.358506524,213028.548436766,216299.636563415,219580.70249756,222872.744019952,226172.314251636,229478.959655908,232787.509914338,236096.604416814,239404.156894495,242708.262493223,246008.921212997,249302.776882206,252589.557378827,255867.629970723,259132.640705534,262380.779874941,265606.695745834,268805.852951169,271976.437344128,275114.09497235,278216.286030289,281277.023833448,284293.5871616,"Timor-Leste"
798938.570242114,818480.602675199,838267.487902381,858297.226309172,878564.019013556,899084.162873612,919875.75440046,940954.19062566,962321.271202252,983970.697344597,1005894.27063329,1028081.593073,1050521.56680331,1073205.8934241,1096125.17474726,1119261.51422314,1142596.21545625,1166109.48226318,1189785.81763163,1213613.22387467,1237573.80444264,1261648.86294006,1285820.90274017,1310078.22609821,1334406.13584768,1358783.73601719,1383188.73090519,1407600.02457883,1432003.91967886,1456393.41755458,1480771.01772409,1505145.61847187,1529520.51916182,1553891.82054569,1578247.12501366,1602570.13570763,1626842.15623216,1651048.68938219,1675176.03779849,1699220.60217496,1723184.18216466,1747070.27709294,1770880.58663211,1794606.81238204,1818236.45675219,1841755.02253751,1865144.11328471,1888387.53211643,1911474.78105662,1934393.76243761,1957129.87907364,1979668.03387533,2001993.52967618,"Togo"
9262.13777903363,9349.90921164171,9434.53684656683,9515.76578129415,9595.63523594236,9674.99488556089,9755.11924272393,9838.64230008477,9924.71438259395,10012.4008476971,10102.8062729585,10193.2966657248,10285.7413111048,10379.2055665442,10473.1796270133,10568.0883300367,10662.4872280305,10756.5462560045,10850.0105114439,10941.9453517943,11032.8605820853,11121.311754733,11207.7237072619,11289.9722520486,11369.6717716869,11446.3124611472,11519.4694829048,11588.46309692,11654.4828482622,11717.1038994066,11776.0713478384,11833.2544786663,11889.16309692,11943.6272675897,11996.8169256852,12050.5163888104,12102.8563718565,12156.1309974569,12209.1507205425,12262.425346143,12316.4646792879,12370.7589149477,12424.9681831026,12480.1970613168,12535.5109070359,12590.7397852501,12644.9490534049,12699.6681265894,12753.1126871998,12805.8775077706,12856.9429782424,12906.7339361402,12954.5706414241,"Tonga"
183012.999386804,183392.332580686,183697.132468634,183922.332385846,184070.198998153,184144.065637665,184154.73230041,184107.398984477,184006.999021387,183854.999077266,183658.332482898,183422.199236373,183154.466001465,182857.532777291,182533.666229685,182184.466358059,181811.266495256,181416.466640394,181000.200126757,180564.466953609,180107.000455118,179629.133964126,179129.134147937,178608.734339249,178064.734539236,177497.934747605,176901.134967002,176273.401864438,175615.26877305,174925.935693132,174205.535957967,173455.269567116,172675.803187,171867.403484186,171031.670458088,170170.737441254,169285.804433243,168380.471432731,167455.938439277,166514.338785432,165557.405803889,164591.539492298,163615.939850951,162634.34021181,161650.207240267,160663.674269606,159679.274631494,158699.808324903,157727.542015664,156762.209037209,155806.60938851,154860.743069566,153923.943413956,"Trinidad and Tobago"
890030.429208304,899495.802401916,908653.841430346,917461.492029025,925901.883643926,933967.916901637,941662.721633447,948992.86285133,955952.233567403,962537.856625074,968770.724795189,974680.609643674,980294.839941303,985626.011350582,990687.864594249,995520.400442932,1000171.63508886,1004678.36313401,1009056.69175894,1013318.30057797,1017478.9150849,1021554.7187976,1025557.23865572,1029493.34502062,1033359.60271161,1037143.49240354,1040823.25795207,1044379.20432129,1047804.38481247,1051091.70005222,1054217.56179982,1057150.59540503,1059867.44163921,1062357.87129765,1064618.22018762,1066634.59491168,1068396.3845784,1069895.19207944,1071128.49828229,1072099.89104233,1072820.51561245,1073306.0211491,1073571.82779668,1073626.10365149,1073478.46721943,1073147.16312681,1072656.16130107,1072025.23311547,1071266.74522048,1070391.99554367,1069417.0912656,1068360.2006752,1067235.29350727,"Tunisia"
12602595.1379511,12763354.2097652,12897807.2824154,13002249.2790962,13079796.1997087,13139082.659363,13192678.6576597,13249976.6558388,13313571.5768947,13381591.574733,13453570.6493686,13527702.6470127,13602554.79848,13678766.0268273,13757020.4858788,13835790.6372216,13912969.5578458,13986963.247802,14057171.8609554,14123785.7049922,14186968.6260612,14247181.7010707,14304740.7761646,14359545.5436536,14411314.1573931,14459994.9250767,14505540.9236293,14547910.9222828,14587069.0748845,14623005.0737424,14655746.3034712,14685342.6102229,14711827.0709197,14735221.839407,14755514.6079928,14772655.0689866,14786576.1454672,14797239.5297437,14804657.9910464,14808890.7601427,14810003.5293381,14808088.9140143,14803231.8372456,14795504.1451835,14784968.1455183,14771706.4536321,14755809.2233681,14737367.8393388,14716465.3784646,14693202.3022808,14667724.1492443,14640191.5347347,14610747.3818243,"Turkey"
594831.488609104,604091.761924347,613101.861984977,621825.497912535,630234.511238295,638334.696304198,646148.925512636,653697.733198201,660981.627636502,668007.521375818,674812.111915097,681443.990402534,687942.700680487,694323.287706974,700595.916994169,706789.05197616,712935.323947027,719057.910274529,725166.671505473,731260.997709129,737329.198546497,743353.586026394,749317.793674218,755216.027148031,761040.967279067,766760.389393732,772341.662197948,777753.780879583,782983.835238174,788025.319345931,792856.987282409,797458.812988625,801816.666402655,805921.805184031,809776.46574543,813384.612636601,816760.274264344,819915.140967659,822853.075641174,825581.702419018,828115.557983602,830476.091565612,832680.991156233,834738.592475447,836659.366000794,838463.43944638,840173.38024923,841806.063159556,843373.178516357,844875.946181094,846317.110842054,847692.911259733,849000.399435601,"Turkmenistan"
1216.80143202904,1228.22882210569,1239.65621218233,1251.51482452602,1263.69685356999,1276.63352158128,1289.57018959258,1302.72246873739,1315.98255344897,1329.67386042759,1341.96369503832,1355.7628075837,1369.02289229528,1382.06736587334,1394.68061718435,1407.1860629286,1418.61345300524,1429.93303751513,1441.46823315853,1451.70976200081,1462.1669019766,1471.76159741831,1481.46409842678,1491.38221056878,1500.33007260992,1509.27793465107,1518.33360225898,1526.31121419927,1535.79810407422,1544.74596611537,1553.80163372328,1562.74949576442,1571.80516337233,1581.93888664784,1592.07260992336,1601.23608309802,1611.58541750706,1622.58158531666,1632.06847519161,1641.9865873336,1652.87494957644,1663.22428398548,1673.03459056071,1683.06050826946,1693.19423154498,1701.9264824526,1711.30556676079,1719.82220653489,1728.12323517547,1735.99304154901,1743.75504235579,1751.30143202904,1758.20098830173,"Tuvalu"
1558215.06860527,1608945.67527829,1660891.23075914,1714053.00215936,1768423.21082185,1824011.60646615,1880827.23486096,1938872.87661222,1998143.85044664,2058625.0214205,2120295.97495854,2183128.02506278,2247094.24561242,2312175.91151429,2378350.88351352,2445579.45878098,2513817.60518972,2583024.52878678,2653170.13567242,2724231.65303599,2796186.09688156,2869012.73585597,2942689.25471663,3017187.8122066,3092478.52561141,3168539.64284917,3245349.05986253,3322882.34955626,3401107.65815349,3479992.07595099,3559507.65609919,3639626.69813134,3720317.03149265,3801545.11292411,3883268.42379314,3965434.37896969,4047983.84658062,4130861.63687767,4214024.52727736,4297432.74455551,4381040.60230061,4464801.04139693,4548670.41689051,4632603.57033297,4716559.91895663,4800504.23002039,4884404.12178421,4968224.95986525,5051926.19669335,5135464.53928995,5218798.59534387,5301885.81102496,5384684.01967607,"Uganda"
6770648.0829937,6737725.93024014,6704497.31595829,6670918.24014961,6636986.08742957,6602512.24241981,6567289.16666569,6531176.24478725,6494119.01524784,6456175.63189169,6417468.55625319,6378192.0960182,6338518.86656562,6298493.79097086,6258185.79230857,6217815.02441759,6177647.64113524,6137898.25783903,6098660.10529508,6059957.49119489,6021834.10784472,5984309.18601314,5947386.41800773,5911093.64998142,5875421.95885757,5840293.19079262,5805588.88425205,5771207.65462383,5737113.96344762,5703276.73380135,5669610.58107248,5636017.65911041,5602415.50637941,5568765.04595772,5535040.12400003,5501203.20204606,5467223.6647122,5433078.74276845,5398767.97467636,5364298.28351262,5329679.6692769,5294929.05504556,5260074.44081767,5225148.90351521,5190208.13544402,5155347.82890863,5120685.06082822,5086327.52350691,5052334.75540426,5018775.83344107,4985765.37299813,4953435.98945566,4921896.75973313,"Ukraine"
1184742.63857242,1202184.58657264,1218460.49317225,1233895.42453956,1249341.03416908,1264812.96695662,1280277.07729626,1295706.17286911,1311148.80251848,1326639.60851365,1342109.43048192,1357454.8382788,1372601.08406881,1387517.49888953,1402226.0600946,1416767.99074278,1431205.49791978,1445580.30134773,1459896.49849934,1474118.57794446,1488202.33664415,1502089.66498543,1515733.75244674,1529118.33330308,1542233.22595559,1555046.51978347,1567518.35755217,1579620.55361608,1591337.33891357,1602667.84428374,1613620.26467203,1624213.84578359,1634462.99085581,1644371.05236638,1653938.77531033,1663180.81125675,1672110.94261383,1680745.06260908,1689090.86952454,1697155.68914475,1704955.16636553,1712502.83526339,1719812.47824655,1726893.7802505,1733749.59708956,1740385.5162265,1746802.15849054,1753004.11801773,1758990.64981304,1764767.58967094,1770334.56509391,1775690.33442354,1780837.62930832,"United Arab Emirates"
10242077.0667534,10301386.6024834,10359108.4459788,10415304.5972368,10470273.5177821,10523914.899927,10576106.7436771,10626772.5874975,10675896.8929273,10723525.6599645,10769729.3501442,10814602.8865391,10858247.8076059,10900698.2671893,10942024.8806705,10982400.5711187,11022037.8000624,11061109.4905706,11099684.2580248,11137792.2562697,11175510.5622248,11212910.0989639,11250035.3280233,11286901.6340177,11323490.2477172,11359746.2460474,11395588.5520889,11430927.0119999,11465748.5488577,11499986.5472808,11533445.9303552,11565878.5442461,11597097.4658852,11627052.849121,11655759.6170296,11683180.8465359,11709296.8453331,11734118.9980361,11757648.3815678,11779957.4574634,11801246.2257137,11821774.3786144,11841759.1469248,11861280.2229488,11880388.3759149,11899249.2981232,11918036.9895656,11936885.7579282,11955871.7570538,11974995.9100192,11994210.678365,12013427.1390184,12032568.3689061,"United Kingdom"
43568900.0722128,43879081.6746254,44190871.5437172,44504426.4794894,44819961.8152769,45136495.5510723,45452713.0201985,45767446.4893132,46080234.091746,46390605.8274934,46697368.2298794,46999155.6988934,47294889.7011936,47583993.170109,47866269.0389712,48141548.3744456,48409839.0431991,48671183.3118985,48925552.913877,49172953.7158012,49413590.9176729,49647762.5194943,49875833.9879349,50097993.4563295,50314657.4580148,50526712.6596641,50735249.9946195,50941180.7962212,51145021.9978067,51347048.9327114,51547622.2676048,51747030.4024891,51945555.4706999,52143431.6055723,52340968.9404421,52538588.0086459,52736740.9435204,52935737.8784016,53135710.279957,53336567.4815192,53538080.8164199,53739884.4179896,53941630.4195587,54143124.1544593,54344172.5560231,54544393.8909137,54743345.4924612,54940601.4939954,55135917.7621813,55328972.2970162,55519151.6318287,55705752.6999468,55888217.901366,"United States of America"
462607.137024177,464287.804915264,465918.606103355,467485.40724482,468989.675007395,470436.876061727,471834.477079924,473192.07806898,474507.279027147,475772.346615456,476984.614165298,478141.815008356,479240.215808577,480276.883230489,481254.483942702,482169.417942595,483020.351895861,483808.885803666,484532.352997402,485192.486811664,485788.220579009,486322.087634615,486795.287979356,487208.488280386,487563.155205439,487857.82208678,488094.488925866,488271.822388392,488391.689142386,488456.355856164,488464.889195714,488419.955829646,488325.289094011,488179.822321367,487984.355512297,487739.822000813,487442.221784002,487093.954863611,486693.421238476,486241.020908888,485736.087207694,485181.286803505,484571.41969253,483910.752544546,483198.48535897,482433.818135219,481618.88420818,480753.816911284,479838.616244531,478876.615543682,477865.814807281,476809.947371381,475710.079903426,"Uruguay"
3009512.91548606,3050647.61074292,3090488.39661017,3128904.06890896,3165842.4621224,3201319.84891618,3235404.29552625,3268166.56480174,3299590.9419969,3329694.25769741,3358629.19600083,3386594.28342868,3413751.130798,3440155.53010546,3465822.91713682,3490817.08074161,3515197.43939628,3539003.69840515,3562261.70806,3584970.16654758,3607095.87762987,3628589.00045649,3649397.74145721,3669510.1983394,3688895.49953156,3707456.10202617,3725066.28785738,3741628.60700433,3757104.8419493,3771487.36778607,3784747.26566303,3796867.33304788,3807837.80634119,3817649.94479682,3826312.95409422,3833854.82321839,3840323.53328647,3845760.55634933,3850190.06893886,3853641.17588,3856175.06239576,3857860.07368207,3858759.99858848,3858912.03177942,3858349.09053295,3857118.50505957,3855269.93023633,3852845.67499404,3849880.88829061,3846401.88535114,3842420.01054828,3837937.96049522,3832962.9881515,"Uzbekistan"
24401.6302427339,24911.9490765231,25423.7383205115,25937.3439535692,26452.2470073908,26967.9285136708,27485.6858931729,28004.0487356982,28524.2279672929,29044.9261671931,29567.8732297508,30091.7717342019,30616.8811646993,31144.0664684189,31671.9437298792,32201.5508856914,32730.639073198,33260.2462290102,33790.1128689751,34319.0280670465,34847.4242968124,35375.5610424255,35902.3138725572,36427.9422713601,36951.3218075057,37473.7499017578,37992.7182073062,38511.0810498315,39025.2921459124,39536.6489163127,40044.4594032919,40549.6750487433,41049.7875058568,41547.0456372897,42038.8546015144,42526.5983140124,43009.9307959131,43488.8520472167,43962.8430996176,44432.3364267037,44896.8130601696,45355.4945475568,45808.8998571709,46256.2505365537,46697.546585705,47132.7880046249,47562.493761619,47986.6638566873,48404.4333426537,48815.5427353657,49220.7704872814,49619.684124813,50011.5916902196,"Vanuatu"
4317495.71696282,4370648.6451702,4422985.1734563,4474463.96849179,4525082.6302769,4574861.82547629,4623836.08741998,4672027.01610588,4719426.2115348,4765990.4737109,4811657.53597353,4856343.79833074,4899986.72745524,4942553.92335015,4984044.9860155,5024456.31545165,5063797.37832434,5102074.30796632,5139276.43771196,5175389.36756264,5210410.56418526,5244336.96091347,5277167.75774734,5308904.02135342,5339543.6183986,5369075.74888392,5397488.81281048,5424774.67684576,5450933.47432306,5475976.80524126,5499926.53626493,5522814.66739098,5544664.53195049,5565491.86327528,5585301.46136488,5604103.59288497,5621906.92450139,5638719.0562134,5654550.38801999,5669414.91991982,5683330.78524446,5696315.3173256,5708387.18282808,5719553.44841789,5729823.98076076,5739210.77985551,5747727.97903413,5755383.3116292,5762189.31097284,5768146.9103983,5773254.10990578,5777498.24282981,5780876.24250405,"Venezuela (Bolivarian Republic of)"
8802803.41624304,8888368.5868147,8973310.57119127,9057606.37963168,9140677.89313165,9221835.51068856,9300174.78669591,9375025.82564341,9446174.96890585,9513734.7932311,9577783.84690111,9638526.57439886,9696163.8622712,9750691.51397811,9802185.97953151,9851055.41806431,9897828.86730823,9942924.15668406,9986501.11962966,10028598.8022131,10069364.3570231,10108916.6556175,10147335.2497988,10184694.3088505,10220989.5450034,10256106.4656981,10289867.7215034,10322111.745628,10352791.5550694,10381856.8825763,10409137.4945899,10434433.8730003,10457581.8053714,10478504.3855456,10497159.1007477,10513449.9779319,10527284.7844463,10538603.3090646,10547387.3059603,10553655.7507929,10557437.2895095,10558783.3753401,10557764.0722574,10554432.0194701,10548879.9057756,10541282.1612726,10531849.0691085,10520775.5859366,10508173.9235883,10494152.7359588,10478891.8356657,10462583.5337175,10445395.8741739,"Vietnam"
30259.0775497195,31062.0279704232,31854.5262238653,32628.0932559918,33387.6885135135,34136.3516573177,34880.4286460989,35624.0256884242,36367.3027664457,37105.1937786843,37837.4854156042,38564.8176058133,39285.377218256,39999.750854156,40707.7252039775,41409.1936129525,42103.8361167771,42791.7060428352,43473.0700280469,44147.0748342682,44815.1603008669,45476.5265170831,46132.2400305966,46781.8742223355,47425.2691101478,48062.5313488016,48693.9275752167,49319.884408465,49940.1352116267,50553.9867287098,51160.3190846506,51756.5192376338,52342.3738781234,52916.8164584395,53479.5803416624,54030.7188551759,54569.3254334523,55095.5600586435,55609.4227307496,56110.9134497705,56599.3922870984,57075.765808261,57540.5672870984,57992.9968128505,58433.9609510453,58863.4597016828,59281.4397373788,59688.1143676695,60083.8568842427,60468.7739418663,60843.3988143804,61208.4780851606,61564.6516828148,"Western Sahara"
